genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Reggae,0.0153,0.602,253360,0.513,0.00119,A#,0.176,-10.631,Minor,0.0531,80.059,0.528
Reggae,0.00738,0.485,219481,0.842,7.58e-06,B,0.127,-4.776,Minor,0.0827,142.043,0.82
Reggae,0.141,0.846,152773,0.516,0.00209,A,0.0724,-6.334,Major,0.379,76.062,0.799
Reggae,0.104,0.73,365760,0.584,0.0406,F#,0.347,-9.058,Minor,0.0825,144.039,0.817
Reggae,0.00325,0.749,188314,0.876,0.00878,G#,0.188,-3.175,Major,0.0383,95.022,0.478
Reggae,0.0265,0.896,244600,0.19,0.00468,A,0.183,-22.44,Major,0.156,130.896,0.812
Reggae,0.126,0.692,221933,0.503,0.0,A#,0.0318,-4.352,Major,0.184,83.001,0.856
Reggae,0.137,0.564,316907,0.382,1.55e-05,G#,0.0631,-8.347,Major,0.104,187.026,0.526
Reggae,0.369,0.877,165133,0.599,0.00571,B,0.187,-10.009,Major,0.0655,134.155,0.678
Reggae,0.0186,0.76,208583,0.895,2.93e-06,D#,0.477,-2.84,Minor,0.0318,109.987,0.952
Reggae,0.00025,0.736,191516,0.785,1.13e-05,A,0.0955,-4.145,Minor,0.0305,100.003,0.247
Reggae,0.694,0.657,155587,0.337,0.0,C,0.152,-10.803,Major,0.0362,80.832,0.353
Reggae,0.314,0.454,273133,0.685,0.0,D,0.84,-8.597,Major,0.129,78.715,0.349
Reggae,0.25,0.542,226093,0.668,0.000468,A,0.814,-11.207,Minor,0.332,148.239,0.692
Reggae,0.849,0.749,252387,0.494,0.0173,F#,0.2,-9.225,Minor,0.0377,91.986,0.528
Reggae,0.407,0.733,203551,0.594,0.0,G#,0.149,-6.34,Major,0.0589,81.019,0.815
Reggae,0.037,0.814,224800,0.768,0.000112,A#,0.0361,-6.732,Minor,0.11,154.0,0.963
Reggae,0.0653,0.753,205933,0.72,8.93e-05,G,0.088,-5.927,Major,0.0661,106.275,0.965
Reggae,0.0214,0.859,146173,0.385,0.00465,B,0.103,-16.11,Minor,0.0702,135.998,0.566
Reggae,0.664,0.915,191840,0.468,0.0,B,0.13,-9.737,Minor,0.0609,96.917,0.962
Reggae,0.0558,0.629,207308,0.95,0.0,D,0.3,-1.375,Major,0.186,86.856,0.854
Reggae,0.00166,0.59,406267,0.649,0.00574,B,0.1,-7.727,Minor,0.0275,138.98,0.47
Reggae,0.471,0.737,225013,0.581,0.164,G,0.271,-8.962,Major,0.0639,92.472,0.93
Reggae,0.127,0.636,234467,0.623,0.000986,C#,0.112,-9.246,Minor,0.0554,176.32,0.785
Reggae,0.0653,0.774,221721,0.567,0.00127,A,0.0797,-6.251,Major,0.0405,87.96,0.621
Reggae,0.169,0.514,225966,0.697,0.0,B,0.337,-2.968,Minor,0.114,177.999,0.477
Reggae,0.0912,0.544,281413,0.722,0.00394,A,0.117,-7.112,Minor,0.0276,128.976,0.417
Reggae,0.0147,0.785,229667,0.574,0.0,F#,0.059,-12.885,Minor,0.114,141.022,0.948
Reggae,0.45,0.677,270856,0.7,0.0,C,0.119,-2.945,Major,0.198,167.991,0.806
Reggae,0.338,0.613,251640,0.563,0.0,D,0.381,-8.206,Major,0.358,103.371,0.775
Reggae,0.111,0.588,228773,0.796,0.0,B,0.261,-4.865,Major,0.0424,93.957,0.784
Reggae,0.755,0.647,232067,0.663,0.0,F,0.138,-11.551,Minor,0.367,97.964,0.841
Reggae,0.0487,0.791,231480,0.719,0.0,B,0.095,-4.961,Minor,0.256,74.995,0.781
Reggae,0.171,0.766,241936,0.782,0.0,F#,0.0639,-3.362,Minor,0.166,90.065,0.646
Reggae,0.00888,0.735,202413,0.628,5.36e-06,A#,0.103,-7.134,Minor,0.245,170.022,0.525
Reggae,0.704,0.684,288747,0.73,0.0508,E,0.119,-9.601,Minor,0.0666,105.22,0.765
Reggae,0.0435,0.573,236867,0.587,0.0,F,0.0708,-6.793,Minor,0.0408,79.064,0.744
Reggae,0.0495,0.663,247187,0.7,0.000859,C#,0.373,-4.429,Minor,0.0289,138.361,0.641
Reggae,0.0199,0.688,192493,0.653,0.0,C,0.199,-6.675,Major,0.138,75.728,0.501
Reggae,0.0225,0.916,256080,0.666,0.0,G,0.0826,-6.183,Major,0.185,136.02,0.756
Reggae,0.0275,0.725,274547,0.637,0.136,G#,0.156,-8.786,Major,0.0317,148.013,0.914
Reggae,6.3e-05,0.745,178427,0.49,2.76e-05,C#,0.144,-9.007,Minor,0.215,143.356,0.829
Reggae,0.146,0.938,168947,0.633,2.21e-05,G,0.0487,-9.661,Major,0.11,121.845,0.43
Reggae,0.439,0.657,243140,0.887,0.00213,A,0.127,-3.479,Major,0.0443,170.003,0.961
Reggae,0.00825,0.537,251453,0.713,0.0203,F#,0.115,-7.18,Minor,0.0304,100.196,0.54
Reggae,0.0427,0.604,203147,0.69,0.0,G#,0.341,-8.139,Minor,0.366,105.656,0.568
Reggae,0.0298,0.782,235960,0.451,0.0,A,0.108,-11.768,Major,0.134,124.875,0.824
Reggae,0.0785,0.865,300606,0.467,0.282,E,0.0406,-12.038,Major,0.0856,134.02,0.371
Reggae,0.0508,0.729,297987,0.657,0.000577,E,0.305,-7.218,Major,0.0275,140.042,0.747
Reggae,0.0625,0.766,265033,0.736,0.0,A,0.0896,-5.233,Major,0.0403,139.95,0.869
Reggae,0.0177,0.656,299173,0.641,0.0,G,0.0532,-10.329,Major,0.333,75.23,0.862
Reggae,0.788,0.714,191360,0.377,4.68e-06,G,0.0817,-9.063,Major,0.313,158.536,0.437
Reggae,0.00794,0.818,356333,0.822,0.00245,B,0.189,-6.167,Major,0.207,149.028,0.922
Reggae,0.000309,0.447,222255,0.922,0.0029,E,0.179,-4.532,Major,0.0533,106.073,0.323
Reggae,0.0191,0.811,216747,0.493,0.509,C,0.104,-10.677,Major,0.0369,90.993,0.711
Reggae,0.266,0.827,163227,0.544,0.0,F,0.141,-7.241,Minor,0.0304,99.951,0.868
Reggae,0.0752,0.731,243865,0.744,0.0,C,0.0298,-5.572,Major,0.073,107.973,0.689
Reggae,0.274,0.673,272507,0.625,0.053,G#,0.433,-8.522,Minor,0.0524,153.764,0.783
Reggae,0.00199,0.57,198000,0.951,0.000336,F,0.265,-4.127,Major,0.654,160.06,0.349
Reggae,0.0965,0.699,135987,0.593,0.433,E,0.181,-9.042,Major,0.252,78.962,0.961
Reggae,0.0577,0.671,276600,0.724,2.59e-05,E,0.11,-7.726,Minor,0.0675,107.796,0.81
Reggae,0.319,0.606,225213,0.492,0.0,G,0.103,-8.307,Minor,0.0727,81.436,0.548
Reggae,0.0582,0.679,249296,0.544,0.893,G,0.0932,-8.782,Minor,0.0344,132.571,0.29
Reggae,0.0668,0.904,208907,0.729,0.0,G#,0.4,-6.158,Major,0.0777,141.925,0.962
Reggae,0.336,0.486,241866,0.636,0.0,F#,0.107,-6.585,Major,0.121,83.66,0.32
Reggae,0.00648,0.547,214560,0.589,4.58e-05,D,0.123,-6.826,Major,0.0736,158.342,0.617
Reggae,0.622,0.439,250518,0.48,0.0028,B,0.0975,-11.364,Major,0.0326,115.757,0.39
Reggae,0.0652,0.702,297375,0.912,0.0,F#,0.0962,-4.921,Minor,0.0606,159.945,0.84
Reggae,0.046,0.89,275933,0.597,1.28e-06,A,0.145,-6.643,Minor,0.0668,145.946,0.768
Reggae,0.0444,0.862,282494,0.516,0.00294,G,0.0517,-7.472,Minor,0.0436,125.039,0.634
Reggae,0.126,0.81,220229,0.795,1.4e-05,A#,0.322,-6.581,Major,0.0403,128.041,0.821
Reggae,0.0133,0.689,133213,0.498,9.74e-06,A#,0.215,-7.019,Minor,0.147,83.645,0.76
Reggae,0.446,0.384,395610,0.555,0.0,C,0.118,-8.958,Major,0.119,78.348,0.514
Reggae,0.196,0.706,252533,0.611,0.912,F#,0.638,-9.52,Minor,0.144,120.903,0.779
Reggae,0.405,0.739,280960,0.758,5.18e-05,F,0.0808,-6.418,Minor,0.103,92.878,0.787
Reggae,0.0658,0.758,166400,0.565,0.0,G,0.218,-7.74,Major,0.237,164.029,0.446
Reggae,0.0365,0.522,212683,0.744,1.31e-05,G#,0.085,-4.513,Major,0.0412,136.714,0.368
Reggae,0.252,0.802,242467,0.63,3.75e-05,D,0.118,-6.872,Major,0.0483,138.033,0.732
Reggae,0.0747,0.643,290341,0.808,0.0,B,0.169,-3.864,Major,0.0571,133.896,0.703
Reggae,0.222,0.807,311867,0.575,0.000508,E,0.14,-6.133,Minor,0.058,151.733,0.522
Reggae,0.582,0.576,200053,0.4,0.0,C,0.0808,-10.466,Major,0.0354,97.021,0.74
Reggae,0.634,0.777,238890,0.39,0.0,E,0.207,-10.903,Minor,0.224,133.856,0.688
Reggae,0.0023,0.576,181685,0.913,0.0,D,0.113,-4.48,Major,0.0815,88.791,0.628
Reggae,0.0989,0.729,212885,0.725,0.000627,D,0.117,-6.021,Major,0.0629,103.968,0.303
Reggae,0.161,0.794,267401,0.399,7.09e-06,C,0.0475,-11.516,Major,0.174,76.374,0.839
Reggae,0.015,0.896,169185,0.569,1.2e-06,B,0.157,-6.938,Minor,0.235,93.488,0.349
Reggae,0.0762,0.874,190240,0.423,0.000232,A#,0.0636,-10.63,Minor,0.166,88.678,0.61
Reggae,0.348,0.63,173880,0.432,0.000551,B,0.148,-9.776,Minor,0.0404,124.197,0.541
Reggae,0.00118,0.557,187796,0.939,0.000376,C,0.331,-5.972,Major,0.0545,160.144,0.809
Reggae,0.732,0.777,202160,0.497,0.0,A#,0.135,-9.156,Minor,0.039,90.019,0.88
Reggae,0.204,0.849,260533,0.705,0.0,G,0.0916,-4.425,Minor,0.109,129.988,0.916
Reggae,0.378,0.57,229793,0.767,0.00336,C,0.109,-7.138,Major,0.112,154.982,0.741
Reggae,0.0127,0.801,333633,0.705,0.0,F,0.0425,-6.633,Major,0.198,75.724,0.689
Reggae,0.0037,0.734,207585,0.633,0.0,F#,0.126,-5.78,Major,0.216,84.98,0.579
Reggae,0.173,0.802,192532,0.714,0.0,C,0.131,-4.465,Minor,0.129,92.899,0.587
Reggae,0.0169,0.784,189667,0.931,0.0,F,0.253,-5.309,Minor,0.164,121.472,0.846
Reggae,0.256,0.787,169067,0.756,0.0,C,0.256,-6.74,Major,0.254,101.981,0.747
Reggae,0.281,0.659,181011,0.688,0.0,A#,0.108,-5.839,Minor,0.386,103.404,0.51
Reggae,0.161,0.774,265387,0.666,0.0,A,0.12,-6.886,Minor,0.267,80.411,0.619
Reggae,0.324,0.798,197733,0.717,0.0,E,0.0779,-5.246,Minor,0.0347,140.019,0.937
Reggae,0.473,0.769,205373,0.922,0.719,G#,0.173,-5.572,Minor,0.263,93.73,0.848
Reggae,0.271,0.733,187486,0.626,0.0,G,0.0583,-5.392,Major,0.365,104.43,0.684
Reggae,0.327,0.358,205787,0.585,2e-06,F#,0.0864,-8.762,Major,0.0776,185.392,0.407
Reggae,0.0355,0.826,166493,0.594,0.000145,G,0.445,-10.015,Major,0.15,112.99,0.736
Reggae,0.127,0.701,220000,0.573,0.0,F,0.103,-8.851,Minor,0.352,178.072,0.877
Reggae,0.000773,0.669,153637,0.711,0.00638,C#,0.121,-6.478,Major,0.0397,94.006,0.899
Reggae,0.0346,0.589,204196,0.761,0.0759,G,0.244,-6.708,Major,0.44,75.109,0.223
Reggae,0.108,0.594,203351,0.572,0.0,G,0.0612,-8.156,Minor,0.342,113.138,0.216
Reggae,0.0857,0.69,158231,0.641,5.61e-06,A,0.106,-7.168,Minor,0.285,182.046,0.512
Reggae,0.0462,0.69,201013,0.757,0.00012,C,0.0818,-5.939,Major,0.0527,171.853,0.862
Reggae,0.685,0.382,212040,0.498,0.000193,C,0.114,-8.514,Major,0.0377,181.881,0.069
Reggae,0.114,0.777,218133,0.703,0.0,E,0.0617,-4.716,Minor,0.188,77.696,0.71
Reggae,0.187,0.686,201870,0.612,0.0,B,0.314,-6.418,Minor,0.228,92.059,0.601
Reggae,0.311,0.699,169562,0.758,0.0,G,0.125,-7.01,Major,0.0452,143.978,0.935
Reggae,0.0701,0.789,271221,0.723,0.0,G,0.659,-3.521,Minor,0.0827,124.053,0.747
Reggae,0.0733,0.727,211373,0.56,5.17e-05,F#,0.734,-7.539,Minor,0.0428,87.973,0.441
Reggae,0.0823,0.823,316080,0.648,0.00295,D,0.0325,-4.714,Major,0.0482,128.659,0.835
Reggae,0.893,0.579,164426,0.315,0.0,D,0.0822,-9.483,Minor,0.0294,97.95,0.374
Reggae,0.257,0.814,177953,0.892,2.66e-06,F#,0.295,-3.397,Major,0.0639,102.029,0.545
Reggae,0.00783,0.715,203190,0.692,0.000307,E,0.125,-6.6,Minor,0.0293,122.979,0.689
Reggae,0.741,0.78,208840,0.653,0.0,E,0.24,-5.635,Minor,0.0947,111.752,0.751
Reggae,0.0987,0.865,270760,0.53,0.000172,F#,0.109,-10.87,Minor,0.129,79.949,0.81
Reggae,0.13,0.635,226862,0.878,2.87e-05,F,0.126,-3.829,Minor,0.0838,153.95,0.735
Reggae,0.00763,0.77,259267,0.469,0.0,C#,0.0881,-5.826,Minor,0.0402,80.046,0.672
Reggae,0.0567,0.861,336947,0.509,0.000124,C#,0.111,-7.701,Major,0.0617,137.984,0.847
Reggae,0.183,0.726,210253,0.794,0.039,B,0.124,-5.414,Major,0.0443,143.263,0.774
Reggae,0.15,0.851,227716,0.487,0.0,A#,0.129,-6.77,Minor,0.0335,90.526,0.589
Reggae,0.201,0.619,181427,0.666,0.000102,F,0.138,-7.007,Minor,0.0267,132.199,0.599
Reggae,0.103,0.429,839293,0.585,0.0871,D,0.286,-10.914,Major,0.0905,75.498,0.325
Reggae,0.643,0.76,246562,0.62,0.0,G#,0.103,-6.826,Minor,0.0481,91.979,0.506
Reggae,0.329,0.808,272120,0.707,0.00503,C,0.142,-4.493,Major,0.0344,96.015,0.925
Reggae,0.00091,0.484,166648,0.889,0.0,F,0.302,-5.019,Major,0.134,91.019,0.567
Reggae,0.0633,0.722,182107,0.791,0.0,C#,0.0468,-5.114,Minor,0.0378,150.035,0.85
Reggae,0.00251,0.738,441307,0.644,1.37e-05,F#,0.359,-3.761,Minor,0.15,139.92,0.581
Reggae,0.0112,0.795,239387,0.561,1.26e-06,G,0.239,-7.592,Major,0.0671,123.891,0.58
Reggae,0.323,0.798,281027,0.649,2.15e-05,G#,0.0704,-9.212,Major,0.184,96.833,0.738
Reggae,0.271,0.683,235480,0.533,3e-06,D,0.106,-7.242,Major,0.0522,98.087,0.494
Reggae,0.391,0.407,271667,0.817,0.0153,C,0.185,-9.199,Minor,0.0615,168.928,0.873
Reggae,0.368,0.742,194200,0.556,0.000803,D,0.327,-9.154,Major,0.205,140.012,0.841
Reggae,0.34,0.562,249979,0.688,3.14e-05,G,0.118,-4.762,Major,0.0308,150.934,0.492
Reggae,0.663,0.501,109853,0.423,0.00181,E,0.112,-13.834,Minor,0.312,84.82,0.262
Reggae,0.0273,0.532,146133,0.853,0.000221,C#,0.567,-8.022,Minor,0.174,90.389,0.656
Reggae,0.0261,0.607,206520,0.76,1.78e-06,G,0.111,-4.898,Major,0.0376,109.276,0.429
Reggae,0.188,0.894,222222,0.823,0.0,F#,0.16,-5.748,Minor,0.07,107.941,0.745
Reggae,0.215,0.745,182794,0.494,0.000115,D,0.0876,-9.067,Major,0.0907,92.523,0.535
Reggae,0.204,0.819,160093,0.575,2.16e-06,C,0.109,-7.896,Major,0.0509,144.664,0.797
Reggae,0.197,0.646,243307,0.738,0.0,G,0.336,-5.827,Minor,0.213,68.816,0.622
Reggae,0.0805,0.663,255360,0.725,2.04e-06,G,0.196,-4.94,Major,0.117,152.566,0.616
Reggae,0.209,0.838,347987,0.544,0.0,C,0.273,-7.299,Major,0.0986,92.016,0.544
Reggae,0.279,0.922,224120,0.767,1.88e-05,G,0.043,-4.957,Major,0.131,139.998,0.831
Reggae,0.0908,0.335,411053,0.885,0.000272,C#,0.713,-6.705,Minor,0.0962,92.764,0.433
Reggae,0.00127,0.628,224040,0.901,8.57e-06,G,0.156,-4.046,Minor,0.052,150.001,0.688
Reggae,0.0394,0.732,251878,0.64,1.46e-06,G,0.0646,-5.904,Major,0.0405,75.137,0.709
Reggae,0.000707,0.806,180982,0.661,0.00455,B,0.141,-5.173,Minor,0.0352,137.988,0.856
Reggae,0.00104,0.704,205320,0.76,0.000115,D,0.261,-7.001,Major,0.0536,157.971,0.46
Reggae,0.0035,0.649,312453,0.705,1.94e-05,B,0.045,-7.587,Major,0.109,76.453,0.905
Reggae,0.148,0.76,325067,0.753,0.0,B,0.132,-2.964,Minor,0.334,90.232,0.881
Reggae,0.0606,0.703,190244,0.493,0.0,G#,0.0766,-7.486,Major,0.271,108.243,0.584
Reggae,0.0557,0.358,248733,0.928,0.0,A,0.222,-4.994,Minor,0.262,128.068,0.4
Reggae,0.187,0.662,144840,0.599,0.0,C,0.319,-9.861,Major,0.0491,91.725,0.572
Reggae,0.0499,0.557,262672,0.641,0.000466,C,0.355,-9.593,Major,0.0265,78.007,0.722
Reggae,0.898,0.543,187377,0.258,0.000199,E,0.102,-9.092,Major,0.0302,96.749,0.279
Reggae,0.739,0.661,303240,0.482,0.000247,A#,0.124,-6.885,Minor,0.0304,141.942,0.604
Reggae,0.0147,0.84,248175,0.641,0.000381,B,0.252,-8.957,Major,0.0577,133.82,0.945
Reggae,0.299,0.727,257257,0.742,8.19e-05,G,0.131,-4.821,Minor,0.136,82.509,0.706
Reggae,0.365,0.757,278733,0.396,1.63e-05,F,0.102,-10.38,Major,0.0341,81.993,0.294
Reggae,0.211,0.807,220413,0.458,9.01e-06,A,0.0839,-9.594,Minor,0.0361,100.959,0.874
Reggae,0.328,0.738,226400,0.538,1.45e-05,C,0.24,-9.656,Major,0.162,172.595,0.717
Reggae,0.0212,0.602,217626,0.96,0.417,F,0.614,-3.38,Minor,0.128,149.944,0.617
Reggae,0.00246,0.58,196067,0.821,0.00527,A,0.0726,-7.03,Major,0.0451,94.535,0.773
Reggae,0.583,0.746,216477,0.675,0.000155,C,0.107,-7.891,Major,0.0361,139.979,0.652
Reggae,0.0122,0.875,219933,0.561,0.0,C,0.167,-7.851,Major,0.122,124.795,0.817
Reggae,0.102,0.828,236852,0.454,2.87e-06,C,0.0932,-8.937,Major,0.0528,134.954,0.63
Reggae,0.0214,0.717,297973,0.634,3.08e-06,E,0.168,-6.187,Major,0.0339,109.993,0.423
Reggae,0.858,0.633,253827,0.552,0.457,C,0.64,-10.193,Major,0.115,79.866,0.552
Reggae,0.0376,0.785,249773,0.629,0.0,F#,0.11,-4.473,Major,0.0369,123.919,0.862
Reggae,0.0224,0.709,243293,0.691,0.0,D,0.0742,-5.333,Major,0.16,76.101,0.808
Reggae,0.263,0.597,189066,0.769,1.64e-06,G,0.344,-6.691,Major,0.084,128.279,0.712
Reggae,0.0189,0.777,207213,0.802,0.000626,C,0.0856,-4.567,Major,0.0429,136.005,0.769
Reggae,0.378,0.548,252353,0.594,0.0,C#,0.263,-6.93,Minor,0.0349,139.978,0.259
Reggae,0.132,0.644,148795,0.498,6.76e-06,D,0.13,-5.806,Major,0.041,168.032,0.828
Reggae,0.049,0.501,292813,0.607,0.0,C,0.411,-7.258,Major,0.0881,78.992,0.732
Reggae,0.185,0.839,273709,0.805,0.0,A,0.0547,-6.128,Minor,0.111,96.021,0.699
Reggae,0.00416,0.79,198627,0.259,0.00813,G,0.0941,-16.079,Major,0.0676,75.554,0.816
Reggae,0.00146,0.751,173507,0.809,0.00215,F#,0.0395,-5.032,Minor,0.0353,111.938,0.834
Reggae,0.278,0.675,162213,0.839,2.74e-06,G,0.126,-6.741,Major,0.037,89.356,0.949
Reggae,0.208,0.685,188705,0.687,0.00292,C#,0.666,-2.865,Major,0.0291,94.037,0.907
Reggae,0.0197,0.904,264787,0.668,0.0,C#,0.0977,-3.802,Major,0.0432,91.997,0.814
Reggae,0.289,0.733,215351,0.57,0.00547,G,0.316,-7.698,Major,0.118,150.104,0.573
Reggae,0.0202,0.792,243147,0.527,1.18e-06,B,0.305,-7.148,Major,0.0861,87.24,0.657
Reggae,0.623,0.556,404387,0.628,0.0,D,0.114,-8.705,Major,0.12,117.744,0.519
Reggae,0.376,0.824,205750,0.653,0.0,G,0.19,-6.353,Minor,0.0435,141.965,0.771
Reggae,0.117,0.731,295374,0.531,0.000467,G,0.0776,-9.662,Major,0.0637,82.399,0.57
Reggae,0.197,0.774,246627,0.371,0.00028,A,0.0571,-9.026,Minor,0.034,113.023,0.719
Reggae,0.000383,0.802,241493,0.465,0.00519,B,0.0613,-12.493,Minor,0.2,146.578,0.929
Reggae,0.0448,0.625,167000,0.479,0.0174,A,0.388,-16.019,Major,0.0592,123.303,0.963
Reggae,0.0511,0.728,210024,0.748,0.0,G#,0.0556,-4.518,Major,0.227,89.804,0.701
Reggae,0.309,0.678,186802,0.9,1.18e-06,G#,0.311,-4.435,Major,0.0412,94.053,0.875
Reggae,0.275,0.762,262856,0.687,0.0,D,0.0893,-6.369,Major,0.271,94.864,0.709
Reggae,0.203,0.541,362987,0.554,6.18e-05,C,0.837,-13.169,Major,0.242,87.827,0.794
Reggae,0.00931,0.231,239227,0.813,5.61e-06,D,0.084,-3.999,Minor,0.0442,175.367,0.389
Reggae,0.0424,0.761,269973,0.601,0.000853,C,0.0753,-7.034,Major,0.0412,129.548,0.805
Reggae,0.0621,0.736,190440,0.539,0.0312,C#,0.12,-8.316,Major,0.0936,147.73,0.765
Reggae,0.00744,0.657,216667,0.686,0.000117,C,0.323,-7.662,Major,0.0914,82.465,0.677
Reggae,2.66e-05,0.548,172827,0.636,0.85,D,0.12,-6.538,Major,0.0271,82.999,0.19
Reggae,0.33,0.631,200072,0.765,0.0,E,0.0668,-3.518,Minor,0.0625,180.026,0.858
Reggae,0.0222,0.559,229080,0.561,0.0,A,0.117,-6.204,Major,0.0419,164.552,0.449
Reggae,0.0156,0.801,249740,0.636,0.000699,B,0.701,-7.35,Minor,0.0795,77.501,0.794
Reggae,0.0933,0.744,230173,0.639,9.26e-05,A#,0.0423,-8.013,Minor,0.106,74.958,0.961
Reggae,0.409,0.612,286427,0.628,0.0,A#,0.106,-8.875,Minor,0.262,166.635,0.845
Reggae,0.29,0.67,232000,0.541,3.11e-06,E,0.0751,-7.415,Minor,0.293,167.935,0.488
Reggae,0.401,0.82,156923,0.866,0.0,G#,0.215,-4.531,Minor,0.0656,103.975,0.782
Reggae,0.00122,0.69,186813,0.65,1.2e-05,F,0.052,-6.464,Minor,0.171,167.708,0.399
Reggae,0.211,0.472,257102,0.537,0.0,E,0.252,-6.065,Major,0.178,75.993,0.862
Reggae,0.0691,0.833,159027,0.77,0.000258,C,0.158,-8.356,Major,0.0347,143.95,0.805
Reggae,0.244,0.752,219867,0.682,0.00173,D,0.0842,-7.425,Major,0.178,77.966,0.778
Reggae,0.0542,0.682,203350,0.927,0.0,C#,0.0931,-3.246,Major,0.101,100.032,0.784
Reggae,0.0764,0.927,140606,0.657,0.0,G,0.113,-5.666,Major,0.0913,98.989,0.68
Reggae,0.172,0.609,305160,0.759,0.0,C,0.209,-4.367,Major,0.101,171.865,0.686
Reggae,0.0234,0.755,390636,0.721,0.0,C,0.119,-5.478,Major,0.0395,92.034,0.85
Reggae,0.0915,0.627,213460,0.695,0.0,F,0.282,-5.654,Minor,0.241,88.79,0.835
Reggae,0.272,0.757,287138,0.413,0.000263,C,0.243,-9.107,Major,0.0599,144.933,0.618
Reggae,0.0662,0.699,181720,0.664,7.17e-05,F,0.149,-4.934,Minor,0.0302,94.988,0.827
Reggae,0.142,0.476,202720,0.818,0.0,C,0.106,-4.586,Major,0.0685,145.709,0.383
Reggae,0.632,0.498,200693,0.729,1.6e-05,C,0.28,-4.201,Major,0.0913,107.752,0.671
Reggae,0.441,0.682,226386,0.628,0.0,G,0.156,-6.047,Minor,0.143,145.836,0.458
Reggae,0.253,0.458,182547,0.774,0.0,D,0.448,-4.641,Major,0.258,100.924,0.61
Reggae,0.236,0.836,257800,0.813,0.00605,G,0.0674,-7.378,Major,0.0502,120.125,0.646
Reggae,0.278,0.695,131027,0.373,5.93e-05,C,0.106,-12.731,Major,0.179,145.393,0.788
Reggae,0.109,0.844,255547,0.701,0.000185,G,0.0653,-6.665,Major,0.125,147.966,0.857
Reggae,0.00416,0.551,259710,0.78,5.24e-05,G,0.107,-8.024,Major,0.0345,116.291,0.643
Reggae,0.000693,0.473,136533,0.835,0.0,C,0.41,-6.607,Major,0.0491,92.047,0.525
Reggae,0.0472,0.706,204773,0.284,0.0,G#,0.0609,-14.587,Major,0.324,81.301,0.507
Reggae,0.414,0.791,194427,0.734,0.0,A#,0.178,-4.744,Minor,0.0616,92.995,0.824
Reggae,0.0744,0.664,228143,0.76,0.0,E,0.126,-4.702,Minor,0.0894,147.964,0.521
Reggae,0.00549,0.369,369276,0.595,0.478,A,0.48,-10.736,Major,0.0468,171.986,0.35
Reggae,0.0363,0.841,231265,0.354,3.24e-05,F#,0.032,-11.736,Minor,0.166,75.954,0.77
Reggae,0.000339,0.805,220533,0.52,0.00134,A,0.0734,-12.445,Major,0.0657,92.612,0.637
Reggae,0.044,0.86,302547,0.521,0.00184,A,0.0727,-7.345,Major,0.0528,131.995,0.551
Reggae,0.27,0.676,490973,0.289,0.00769,F#,0.103,-11.643,Major,0.0827,79.961,0.123
Reggae,0.0256,0.773,202326,0.633,0.0,F#,0.243,-5.521,Minor,0.326,86.82,0.708
Reggae,0.39,0.695,212039,0.64,0.0,A,0.101,-4.6,Minor,0.213,102.85,0.4
Reggae,0.378,0.891,281760,0.561,0.000466,A,0.266,-7.002,Minor,0.109,126.017,0.661
Reggae,0.00641,0.642,237600,0.594,0.141,F,0.347,-9.95,Minor,0.0352,95.011,0.939
Reggae,0.162,0.657,258693,0.629,0.0,A,0.142,-6.007,Major,0.0348,106.438,0.5
Reggae,0.104,0.769,245133,0.652,0.0,F#,0.0467,-5.09,Minor,0.117,79.146,0.923
Reggae,0.0436,0.651,311533,0.674,8.42e-06,D,0.189,-7.393,Minor,0.0369,173.919,0.964
Reggae,0.163,0.554,140907,0.723,0.0,F#,0.659,-6.329,Minor,0.261,89.536,0.264
Reggae,0.242,0.866,249933,0.538,1.67e-05,D,0.316,-16.183,Major,0.36,158.323,0.78
Reggae,0.00358,0.618,277387,0.713,0.000183,G,0.199,-7.519,Major,0.0507,169.952,0.519
Reggae,0.201,0.684,235147,0.489,0.0,C,0.0565,-12.707,Minor,0.157,84.53,0.652
Reggae,0.112,0.779,297133,0.769,0.00287,D#,0.233,-5.411,Minor,0.047,143.029,0.88
Reggae,0.0446,0.648,215613,0.653,0.873,F,0.0366,-7.133,Major,0.0764,93.191,0.96
Reggae,0.0513,0.794,197760,0.556,0.0,D,0.116,-10.451,Major,0.228,93.84,0.77
Reggae,0.184,0.654,220686,0.792,1.58e-06,D#,0.0809,-8.172,Major,0.0885,107.046,0.43
Reggae,0.452,0.801,256163,0.4,0.000203,G#,0.138,-13.607,Minor,0.182,77.551,0.874
Reggae,0.117,0.919,223467,0.48,0.00697,F#,0.0632,-11.509,Minor,0.247,130.179,0.843
Reggae,0.195,0.762,179444,0.709,0.0,A,0.068,-7.518,Minor,0.094,100.084,0.877
Reggae,0.839,0.746,265600,0.234,0.0,C,0.0856,-14.725,Major,0.0452,107.881,0.332
Reggae,0.171,0.767,152200,0.407,2.89e-05,F,0.143,-10.201,Major,0.238,85.71,0.54
Reggae,0.247,0.847,292360,0.489,1.2e-06,G#,0.0975,-7.657,Major,0.205,133.066,0.888
Dance,0.0018,0.629,238560,0.839,0.0859,A,0.251,-7.061,Major,0.0899,118.979,0.449
Dance,0.0016,0.649,219520,0.829,0.0342,C,0.254,-8.33,Major,0.0355,125.953,0.172
